Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
2597	0.178707343662251	ORPHA:98976	glaucoma 3A	HP:0000613,HP:0000485	LTBP2,MYOC,CYP1B1,TEK
2597	0.178707343662251	ORPHA:100984	hereditary spastic paraplegia 3A	HP:0001260,HP:0000012	ATL1
2597	0.178707343662251	ORPHA:101081	Charcot-Marie-Tooth disease type 1A	HP:0001265	PMP22
2597	0.178707343662251	ORPHA:101109	spinocerebellar ataxia type 28	HP:0000708,HP:0000508	AFG3L2
2597	0.178707343662251	ORPHA:104	Leber hereditary optic neuropathy	HP:0000649,HP:0000512	ND2,CYTB,DNAJC30,ATP6,ND1,COX3,ND4L,ND5,ND6,ND4,NDUFS2
2597	0.178707343662251	ORPHA:1173	cerebellar ataxia-hypogonadism syndrome	HP:0000708,HP:0000044	RNF216,PNPLA6
2597	0.178707343662251	ORPHA:1401	CHAND syndrome	HP:0001251,HP:0000072	RIPK4
2597	0.178707343662251	ORPHA:177	rhizomelic chondrodysplasia punctata	HP:0010864,HP:0000164	
2597	0.178707343662251	ORPHA:206546	symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers	HP:0002380,HP:0001435	DMD
2597	0.178707343662251	ORPHA:206559	autosomal recessive limb-girdle muscular dystrophy type 2N	HP:0001263	POMT2
2597	0.178707343662251	ORPHA:208513	spinocerebellar ataxia type 29	HP:0000657,HP:0000570	ITPR1
2597	0.178707343662251	ORPHA:209335	adult-onset proximal spinal muscular atrophy, autosomal dominant	HP:0001284	VAPB
2597	0.178707343662251	ORPHA:217	Dandy-Walker syndrome	HP:0001249,HP:0000175	
2597	0.178707343662251	ORPHA:2235	hypogonadotropic hypogonadism-retinitis pigmentosa syndrome	HP:0003164,HP:0000044	
2597	0.178707343662251	ORPHA:2249	ulna hypoplasia-intellectual disability syndrome	HP:0001249,HP:0000239	
2597	0.178707343662251	ORPHA:238455	parkinsonism-dystonia, infantile	HP:0000737,HP:0000338	WARS2,SLC6A3
2597	0.178707343662251	ORPHA:251623	pituicytoma	HP:0002315,HP:0000044	
2597	0.178707343662251	ORPHA:2985	pseudoprogeria syndrome	HP:0001249,HP:0000252	
2597	0.178707343662251	ORPHA:306692	cyanide-induced parkinsonism	HP:0000741,HP:0000298	
2597	0.178707343662251	ORPHA:320365	hereditary spastic paraplegia 36	HP:0000726,HP:0000012	
2597	0.178707343662251	ORPHA:320406	spastic paraplegia, optic atropy, and neuropathy	HP:0001260,HP:0000543	KLC2,FLRT1
2597	0.178707343662251	ORPHA:352403	autosomal recessive spinocerebellar ataxia 14	HP:0000750,HP:0000486	SPTBN2
2597	0.178707343662251	ORPHA:352470	mitochondrial DNA deletion syndrome with progressive myopathy	HP:0000716,HP:0000590	DNA2
2597	0.178707343662251	ORPHA:429	hypochondroplasia	HP:0001249,HP:0000256	FGFR3
2597	0.178707343662251	ORPHA:488333	autosomal dominant Charcot-Marie-Tooth disease type 2W	HP:0001288	HARS1
2597	0.178707343662251	ORPHA:49382	achromatopsia	HP:0000613,HP:0000539	PDE6C,PDE6H,CNGA3,GNAT2,RPGR,CNGB3,ATF6
2597	0.178707343662251	ORPHA:583097	congenital infiltrating lipomatosis of the face	HP:0002360,HP:0000158	
2597	0.178707343662251	ORPHA:59135	MYH7-related skeletal myopathy	HP:0001288,HP:0000218	MYH7
2597	0.178707343662251	ORPHA:75376	Doyne honeycomb retinal dystrophy	HP:0000613,HP:0000572	CFH,CFI,EFEMP1
2597	0.178707343662251	ORPHA:94058	neovascular glaucoma	HP:0000613,HP:0000488	
2597	0.178707343662251	ORPHA:95434	autosomal recessive cerebellar ataxia-saccadic intrusion syndrome	HP:0001260,HP:0000496	VPS41,VPS13D
2597	0.178707343662251	ORPHA:98764	spinocerebellar ataxia type 27	HP:0000716,HP:0000486	FGF14
2597	0.178707343662251	ORPHA:98973	posterior polymorphous corneal dystrophy	HP:0000613,HP:0000483	GRHL2,OVOL2,COL8A2,ZEB1,VSX1
2597	0.178707343662251	ORPHA:157215	hereditary hypophosphatemic rickets with hypercalciuria	HP:0002515,HP:0000787	SLC34A3,SLC34A1
2597	0.178707343662251	ORPHA:1794	oculomaxillofacial dysostosis	HP:0100543,HP:0000161	
2597	0.178707343662251	ORPHA:1824	Lowry-Wood syndrome	HP:0001249,HP:0000252	RNU4ATAC
2597	0.178707343662251	ORPHA:2163	holoprosencephaly-craniosynostosis syndrome	HP:0100543,HP:0000248	
2597	0.178707343662251	ORPHA:226316	thyroid dyshormonogenesis 6	HP:0001254,HP:0000158	DUOX2
2597	0.178707343662251	ORPHA:267	autosomal recessive limb-girdle muscular dystrophy type 2A	HP:0001288,HP:0001239	CAPN3
2597	0.178707343662251	ORPHA:268810	posterior meningocele	HP:0001288,HP:0000238	
2597	0.178707343662251	ORPHA:2774	multicentric carpo-tarsal osteolysis with or without nephropathy	HP:0001288,HP:0000093	MAFB
2597	0.178707343662251	ORPHA:2824	paraplegia-intellectual disability-hyperkeratosis syndrome	HP:0001249,HP:0000340	
2597	0.178707343662251	ORPHA:2932	chronic inflammatory demyelinating polyradiculoneuropathy	HP:0000762	
2597	0.178707343662251	ORPHA:3164	omphalocele syndrome, Shprintzen-Goldberg type	HP:0001263,HP:0000219	
2597	0.178707343662251	ORPHA:3449	Weill-Marchesani syndrome	HP:0001256,HP:0000501	ADAMTS17,FBN1,ADAMTS10,LTBP2
2597	0.178707343662251	ORPHA:352731	oculocutaneous albinism type 1	HP:0000613,HP:0000486	TYR
2597	0.178707343662251	ORPHA:399058	myofibrillar myopathy 2	HP:0001265,HP:0000467	CRYAB
2597	0.178707343662251	ORPHA:447757	autosomal dominant complex spastic paraplegia type 9B	HP:0000726,HP:0000519	ALDH18A1
2597	0.178707343662251	ORPHA:459033	ataxia - oculomotor apraxia type 4	HP:0000657,HP:0000570	PNKP
2597	0.178707343662251	ORPHA:521411	autosomal recessive axonal charcot-marie-tooth disease due to copper metabolism defect	HP:0001260,HP:0000508	SCO2
2597	0.178707343662251	ORPHA:54247	posterior cortical atrophy	HP:0000613,HP:0000504	
2597	0.178707343662251	ORPHA:718	isolated Pierre-Robin syndrome	HP:0002015,HP:0000162	SOX9
2597	0.178707343662251	ORPHA:75567	primary progressive freezing gait	HP:0000726,HP:0000020	
2597	0.178707343662251	ORPHA:91412	jaw-winking syndrome	HP:0004408,HP:0000078	
2597	0.178707343662251	ORPHA:93308	multiple epiphyseal dysplasia type 1	HP:0001288,HP:0001156	COMP
2597	0.178707343662251	ORPHA:93958	oromandibular dystonia	HP:0000473,HP:0000159	
2597	0.178707343662251	ORPHA:95715	congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	HP:0001262,HP:0000260	
2597	0.178707343662251	ORPHA:96175	ring chromosome 11	HP:0000750,HP:0000028	
2597	0.178707343662251	ORPHA:98762	spinocerebellar ataxia type 12	HP:0000708	PPP2R2B
2597	0.178707343662251	ORPHA:98912	myofibrillar myopathy 4	HP:0001288	LDB3
2597	0.178707343662251	ORPHA:100989	hereditary spastic paraplegia 8	HP:0001288,HP:0000012	WASHC5
2597	0.178707343662251	ORPHA:101006	hereditary spastic paraplegia 26	HP:0001249,HP:0000079	B4GALNT1
2597	0.178707343662251	ORPHA:140936	Lelis syndrome	HP:0001249,HP:0000153	
2597	0.178707343662251	ORPHA:157973	congenital muscular dystrophy due to LMNA mutation	HP:0001263,HP:0000774	LMNA
2597	0.178707343662251	ORPHA:1590	distal monosomy 13q	HP:0100543,HP:0000062	
2597	0.178707343662251	ORPHA:166024	multiple epiphyseal dysplasia, Al-Gazali type	HP:0001249,HP:0000207	KIF7
2597	0.178707343662251	ORPHA:171445	myofibrillar myopathy 5	HP:0001288	FLNC
2597	0.178707343662251	ORPHA:370022	ataxia - intellectual disability - oculomotor apraxia - cerebellar cysts syndrome	HP:0000657,HP:0000486	LAMA1
2597	0.178707343662251	ORPHA:401923	9q31.1q31.3 microdeletion syndrome	HP:0001256,HP:0000303	
2597	0.178707343662251	ORPHA:454887	corticobasal syndrome	HP:0000708	
2597	0.178707343662251	ORPHA:496689	kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	HP:0001249	KY
2597	0.178707343662251	ORPHA:497764	spinocerebellar ataxia 43	HP:0000726,HP:0000571	MME
2597	0.178707343662251	ORPHA:50812	Zellweger-like syndrome without peroxisomal anomalies	HP:0001263,HP:0000218	
2597	0.178707343662251	ORPHA:521308	frontonasal dysplasia-bifid nose-upper limb anomalies syndrome	HP:0001249,HP:0000219	
2597	0.178707343662251	ORPHA:52901	hypogonadotropic hypogonadism 24 without anosmia	HP:0000458,HP:0000026	FSHB
2597	0.178707343662251	ORPHA:63273	distal myopathy with posterior leg and anterior hand involvement	HP:0001288	FLNC
2597	0.178707343662251	ORPHA:64753	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	HP:0000657,HP:0000486	SETX,PIK3R5
2597	0.178707343662251	ORPHA:67042	late-onset retinal degeneration	HP:0000613,HP:0000533	C1QTNF5
2597	0.178707343662251	ORPHA:681	hypokalemic periodic paralysis	HP:0001315	KCNE3,CACNA1S,SCN4A
2597	0.178707343662251	ORPHA:969	Acromicric dysplasia	HP:0000762,HP:0000160	FBN1,LTBP3
2597	0.178707343662251	ORPHA:97240	zebra body myopathy	HP:0000473,HP:0000467	ACTA1
2597	0.178707343662251	ORPHA:99734	myotonia fluctuans	HP:0001288,HP:0000486	SCN4A
2597	0.178707343662251	ORPHA:101111	spinocerebellar ataxia type 25	HP:0000317,HP:0000012	PNPT1
2597	0.178707343662251	ORPHA:238329	severe X-linked mitochondrial encephalomyopathy	HP:0000737	AIFM1
2597	0.178707343662251	ORPHA:2516	microcephaly-cardiac defect-lung malsegmentation syndrome	HP:0100543,HP:0000104	
2597	0.178707343662251	ORPHA:2900	Leri pleonosteosis	HP:0001288,HP:0000486	
2597	0.178707343662251	ORPHA:370997	muscle-eye-brain disease with bilateral multicystic leucodystrophy	HP:0001344,HP:0000518	DAG1
2597	0.178707343662251	ORPHA:412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	HP:0000719	PRKAR1B
2597	0.178707343662251	ORPHA:57145	SUNCT syndrome	HP:0000613,HP:0000282	
2597	0.178707343662251	ORPHA:79400	epidermolysis bullosa simplex 1C, localized	HP:0003401,HP:0000975	KRT14,KRT5
2597	0.178707343662251	ORPHA:83629	spondyloepimetaphyseal dysplasia, Bieganski type	HP:0001249,HP:0000463	AIFM1
2597	0.178707343662251	ORPHA:85198	dysspondyloenchondromatosis	HP:0001249,HP:0000926	COL2A1
2597	0.178707343662251	ORPHA:93311	multiple epiphyseal dysplasia type 5	HP:0001288	MATN3
2597	0.178707343662251	ORPHA:98760	spinocerebellar ataxia type 8	HP:0000716,HP:0000020	ATXN8OS,ATXN8
2597	0.178707343662251	ORPHA:99832	hypothyroidism, congenital, nongoitrous, 7	HP:0000716,HP:0000707	TRHR
2597	0.178707343662251	ORPHA:1177	early-onset cerebellar ataxia with retained tendon reflexes	HP:0001260,HP:0000639	
2597	0.178707343662251	ORPHA:1300	autosomal dominant popliteal pterygium syndrome	HP:0001328,HP:0000028	IRF6
2597	0.178707343662251	ORPHA:166002	multiple epiphyseal dysplasia due to collagen 9 anomaly	HP:0002515,HP:0001324	COL9A1,COL9A2,COL9A3
2597	0.178707343662251	ORPHA:1723	mosaic trisomy 2	HP:0002194,HP:0000175	
2597	0.178707343662251	ORPHA:178464	myopathy, myofibrillar, 9, with early respiratory failure	HP:0001288	TTN
2597	0.178707343662251	ORPHA:254864	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	HP:0001265,HP:0000158	TRMU
2597	0.178707343662251	ORPHA:263479	Fuchs heterochromic iridocyclitis	HP:0000613,HP:0000501	
2597	0.178707343662251	ORPHA:2901	neuralgic amyotrophy	HP:0002167,HP:0000160	SEPTIN9
2597	0.178707343662251	ORPHA:368	glycogen storage disease V	HP:0002015,HP:0001324	PYGM
2597	0.178707343662251	ORPHA:401935	14q24.1q24.3 microdeletion syndrome	HP:0001256,HP:0000028	
2597	0.178707343662251	ORPHA:453521	autosomal recessive spinocerebellar ataxia 17	HP:0000657	CWF19L1
2597	0.178707343662251	ORPHA:457365	intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	HP:0000750,HP:0000160	
2597	0.178707343662251	ORPHA:79432	oculocutaneous albinism type 2	HP:0000613,HP:0000539	MC1R,OCA2
2597	0.178707343662251	ORPHA:95717	idiopathic congenital hypothyroidism	HP:0001254,HP:0000158	
2597	0.178707343662251	ORPHA:99939	Charcot-Marie-Tooth disease type 2E	HP:0000762	NEFL
2597	0.178707343662251	ORPHA:171695	parkinsonian-pyramidal syndrome	HP:0000726,HP:0000011	SNCA,FBXO7
2597	0.178707343662251	ORPHA:293948	1p21.3 microdeletion syndrome	HP:0000708,HP:0000154	DPYD
2597	0.178707343662251	ORPHA:3282	multifocal atrial tachycardia	HP:0001254,HP:0000028	
2597	0.178707343662251	ORPHA:33067	metaphyseal chondrodysplasia, Jansen type	HP:0002515,HP:0000121	PTH1R
2597	0.178707343662251	ORPHA:401866	spasticity-ataxia-gait anomalies syndrome	HP:0000736,HP:0000505	GLRX5
2597	0.178707343662251	ORPHA:45448	Miyoshi myopathy	HP:0001288	DYSF
2597	0.178707343662251	ORPHA:597	central core myopathy	HP:0001270,HP:0000602	RYR1
2597	0.178707343662251	ORPHA:95713	athyreosis	HP:0001254,HP:0000158	NKX2-5,NKX2-1,PAX8,FOXE1,TSHR,SLC26A4
2597	0.178707343662251	ORPHA:1175	X-linked progressive cerebellar ataxia	HP:0001270,HP:0000639	GJB1
2597	0.178707343662251	ORPHA:1234	Bartsocas-Papas syndrome 1	HP:0001249,HP:0000050	RIPK4
2597	0.178707343662251	ORPHA:168563	46,XY gonadal dysgenesis-motor and sensory neuropathy syndrome	HP:0001315,HP:0000013	DHH
2597	0.178707343662251	ORPHA:1899	Ehlers-Danlos syndrome, arthrochalasia type	HP:0002300,HP:0000023	COL1A1,COL1A2
2597	0.178707343662251	ORPHA:2050	Cole-Carpenter syndrome	HP:0001263,HP:0000262	P4HB,CRTAP,SEC24D
2597	0.178707343662251	ORPHA:226313	congenital hypothyroidism due to maternal intake of antithyroid drugs	HP:0001262,HP:0000158	
2597	0.178707343662251	ORPHA:2319	Juberg-Hayward syndrome	HP:0001249,HP:0000047	ESCO2
2597	0.178707343662251	ORPHA:2633	mesomelic dwarfism, Nievergelt type	HP:0001249,HP:0000248	
2597	0.178707343662251	ORPHA:263463	spondyloepiphyseal dysplasia with congenital joint dislocations	HP:0001270,HP:0000316	CHST3
2597	0.178707343662251	ORPHA:270	oculopharyngeal muscular dystrophy	HP:0002015,HP:0000183	PABPN1
2597	0.178707343662251	ORPHA:276435	lower motor neuron syndrome with late-adult onset	HP:0001265	CHCHD10
2597	0.178707343662251	ORPHA:289560	neurodegeneration with brain iron accumulation 4	HP:0000708,HP:0000020	C19orf12
2597	0.178707343662251	ORPHA:35125	epidermal nevus syndrome	HP:0000750,HP:0000113	
2597	0.178707343662251	ORPHA:35689	lateral sclerosis	HP:0001257,HP:0000012	SPG7
2597	0.178707343662251	ORPHA:521406	hypermanganesemia with dystonia 2	HP:0001249,HP:0000253	SLC39A14
2597	0.178707343662251	ORPHA:643	giant axonal neuropathy 1	HP:0001249	GAN
2597	0.178707343662251	ORPHA:90797	partial androgen insensitivity syndrome	HP:0001620,HP:0000027	AR
2597	0.178707343662251	ORPHA:93351	spondyloepimetaphyseal dysplasia, Irapa type	HP:0001288,HP:0000768	
2597	0.178707343662251	ORPHA:95712	thyroid ectopia	HP:0001262,HP:0000158	NKX2-5,PAX8
2597	0.178707343662251	ORPHA:989	Hypoglossia-hypodactyly syndrome	HP:0001249,HP:0000160	
2597	0.178707343662251	ORPHA:98919	Miller Fisher syndrome	HP:0000613,HP:0000508	
2597	0.178707343662251	ORPHA:102	multiple system atrophy	HP:0001260,HP:0000640	
2597	0.178707343662251	ORPHA:2220	hypertrichosis cubiti-short stature syndrome	HP:0001249,HP:0000252	
2597	0.178707343662251	ORPHA:2919	orofaciodigital syndrome V	HP:0001249,HP:0000161	DDX59
2597	0.178707343662251	ORPHA:3115	Roussy-Levy syndrome	HP:0001284,HP:0000639	PMP22,MPZ
2597	0.178707343662251	ORPHA:320375	hereditary spastic paraplegia 55	HP:0001256,HP:0000486	MTRFR
2597	0.178707343662251	ORPHA:370980	congenital muscular dystrophy without intellectual disability	HP:0001249,HP:0000252	POMT1,FKTN,CRPPA,FKRP
2597	0.178707343662251	ORPHA:56305	atelosteogenesis type III	HP:0001263,HP:0000218	FLNB
2597	0.178707343662251	ORPHA:578	mucolipidosis type IV	HP:0000613,HP:0000232	MCOLN1
2597	0.178707343662251	ORPHA:589618	dystonia 28, childhood-onset	HP:0000473,HP:0000252	KMT2B
2597	0.178707343662251	ORPHA:70589	bronchopulmonary dysplasia	HP:0002360,HP:0001518	
2597	0.178707343662251	ORPHA:97355	parkinsonism with dementia of Guadeloupe	HP:0000726,HP:0000511	
2597	0.178707343662251	ORPHA:98756	spinocerebellar ataxia type 2	HP:0000726,HP:0000514	ATXN2
2597	0.178707343662251	ORPHA:99953	Charcot-Marie-Tooth disease type 4G	HP:0001284,HP:0001155	HK1
2597	0.178707343662251	ORPHA:101077	Charcot-Marie-Tooth disease X-linked recessive 3	HP:0001265	
2597	0.178707343662251	ORPHA:157954	ANE syndrome	HP:0001249,HP:0000044	RBM28
2597	0.178707343662251	ORPHA:2378	laurin-Sandrow syndrome	HP:0001249,HP:0000028	LMBR1
2597	0.178707343662251	ORPHA:2473	McKusick-Kaufman syndrome	HP:0001249,HP:0000003	MKKS
2597	0.178707343662251	ORPHA:254516	motor developmental delay due to 14q32.2 paternally expressed gene defect	HP:0000750,HP:0000028	
2597	0.178707343662251	ORPHA:2591	infantile myofibromatosis	HP:0004374,HP:0000077	PDGFRB,NOTCH3
2597	0.178707343662251	ORPHA:295000	amniotic band syndrome	HP:0001263,HP:0000175	
2597	0.178707343662251	ORPHA:369	glycogen storage disease VI	HP:0000737,HP:0000077	PYGL
2597	0.178707343662251	ORPHA:513436	autosomal recessive spastic paraplegia type 78	HP:0000317,HP:0000011	ATP13A2
2597	0.178707343662251	ORPHA:602	GNE myopathy	HP:0003376,HP:0000821	GNE
2597	0.178707343662251	ORPHA:90673	hypothyroidism due to TSH receptor mutations	HP:0001254,HP:0000158	TSHR
2597	0.178707343662251	ORPHA:93160	vitamin D-dependent rickets, type 2	HP:0001288,HP:0000164	VDR
2597	0.178707343662251	ORPHA:1170	autosomal recessive spinocerebellar ataxia 2	HP:0000657,HP:0000602	PMPCA
2597	0.178707343662251	ORPHA:1501	adrenal cortex carcinoma	HP:0000737,HP:0000080	CTNNB1,TERT,PRKAR1A,TP53,CDKN2A,ZNRF3
2597	0.178707343662251	ORPHA:171442	adult-onset nemaline myopathy	HP:0001265,HP:0000218	
2597	0.178707343662251	ORPHA:1784	acrofrontofacionasal dysostosis	HP:0010864,HP:0000047	
2597	0.178707343662251	ORPHA:2126	solitary fibrous tumor	HP:0007185,HP:0000016	STAT6,NAB2
2597	0.178707343662251	ORPHA:268	autosomal recessive limb-girdle muscular dystrophy type 2B	HP:0001315	DYSF
2597	0.178707343662251	ORPHA:3027	caudal regression sequence	HP:0001315,HP:0000028	FUZ,VANGL1
2597	0.178707343662251	ORPHA:447760	autosomal recessive complex spastic paraplegia type 9B	HP:0000750,HP:0000016	ALDH18A1
2597	0.178707343662251	ORPHA:60041	congenital heart block	HP:0001279,HP:0000961	
2597	0.178707343662251	ORPHA:633	Laron syndrome	HP:0001249,HP:0000347	GHR
2597	0.178707343662251	ORPHA:682	hyperkalemic periodic paralysis	HP:0001288,HP:0000597	SCN4A
2597	0.178707343662251	ORPHA:884	tetrasomy 12p	HP:0001315,HP:0000215	
2597	0.178707343662251	ORPHA:99642	spondyloepimetaphyseal dysplasia, Handigodu type	HP:0001288,HP:0000924	
2597	0.178707343662251	ORPHA:169189	autosomal dominant centronuclear myopathy	HP:0001288,HP:0000020	RYR1,MYF6,BIN1,DNM2,MTMR14
2597	0.178707343662251	ORPHA:171881	cap myopathy	HP:0001270,HP:0000218	TPM2,TPM3,MYPN
2597	0.178707343662251	ORPHA:2073	narcolepsy-cataplexy syndrome	HP:0000709,HP:0000017	HCRT,HLA-DQB1,HLA-DRB1,P2RY11,ZNF365,CTSH,MOG,TNFSF4
2597	0.178707343662251	ORPHA:2078	geroderma osteodysplastica	HP:0001256,HP:0000272	PYCR1,GORAB
2597	0.178707343662251	ORPHA:306682	manganese poisoning	HP:0000712,HP:0000505	
2597	0.178707343662251	ORPHA:329478	adult-onset distal myopathy due to VCP mutation	HP:0000716,HP:0000020	VCP
2597	0.178707343662251	ORPHA:600	distal myopathy with vocal cord weakness	HP:0000726	MATR3
2597	0.178707343662251	ORPHA:99013	hereditary spastic paraplegia 7	HP:0001260,HP:0000012	SPG7
2597	0.178707343662251	ORPHA:352649	brain dopamine-serotonin vesicular transport disease	HP:0001251,HP:0000338	SLC18A2
2597	0.178707343662251	ORPHA:508093	dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities	HP:0000649,HP:0000639	MECR
2597	0.178707343662251	ORPHA:75840	Ullrich congenital muscular dystrophy	HP:0000473,HP:0000174	COL12A1,COL6A2,COL6A3,COL6A1
2597	0.178707343662251	ORPHA:100070	progressive non-fluent aphasia	HP:0000708,HP:0000474	VCP,PSEN1,CHMP2B,GRN,MAPT,TREM2,TMEM106B
2597	0.178707343662251	ORPHA:2250	arhinia, choanal atresia, and microphthalmia	HP:0000458,HP:0000023	SMCHD1
2597	0.178707343662251	ORPHA:2299	aortic arch interruption	HP:0002315,HP:0000822	
2597	0.178707343662251	ORPHA:2557	Mietens syndrome	HP:0001249,HP:0000252	
2597	0.178707343662251	ORPHA:330001	wild type ATTR amyloidosis	HP:0002495,HP:0000083	
2597	0.178707343662251	ORPHA:48431	congenital cataracts-facial dysmorphism-neuropathy syndrome	HP:0001251,HP:0000044	CTDP1
2597	0.178707343662251	ORPHA:86812	autosomal recessive limb-girdle muscular dystrophy type 2K	HP:0000729,HP:0000252	POMT1
2597	0.178707343662251	ORPHA:94147	spinocerebellar ataxia 7	HP:0000613,HP:0000548	ATXN7
2597	0.178707343662251	ORPHA:101150	TH-deficient dopa-responsive dystonia	HP:0000737,HP:0000508	TSPOAP1,TH
2597	0.178707343662251	ORPHA:1143	arthrogryposis multiplex congenita 2, neurogenic type	HP:0001284,HP:0000316	ERGIC1,COL25A1,SCYL2
2597	0.178707343662251	ORPHA:174	Schmid metaphyseal chondrodysplasia	HP:0002515,HP:0000907	COL10A1
2597	0.178707343662251	ORPHA:254854	pure mitochondrial myopathy	HP:0001260,HP:0000590	
2597	0.178707343662251	ORPHA:364055	severe early-childhood-onset retinal dystrophy	HP:0000613,HP:0000505	RPE65,SPATA7,LRAT,LCA5
2597	0.178707343662251	ORPHA:391665	homozygous familial hypercholesterolemia	HP:0012638,HP:0000799	LDLRAP1,PCSK9,APOB,ABCG5,LDLR,ABCG8
2597	0.178707343662251	ORPHA:397946	spastic ataxia 2	HP:0000473,HP:0000252	KIF1C
2597	0.178707343662251	ORPHA:98856	Charcot-Marie-Tooth disease type 2B1	HP:0001284	LMNA
